"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: backoff","Param: queueSize"
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.90","sample",2,1,166.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.95","sample",2,1,178.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.99","sample",2,1,236.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.999","sample",2,1,552.100000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.9999","sample",2,1,21376.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p1.00","sample",2,1,62080.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","sample",2,258800,179.817998,3.524371,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.00","sample",2,1,68.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.50","sample",2,1,152.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.90","sample",2,1,239.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.95","sample",2,1,289.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.99","sample",2,1,416.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.999","sample",2,1,1887.572000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.9999","sample",2,1,21376.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p1.00","sample",2,1,38336.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","sample",2,304089,167.401093,3.349563,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.00","sample",2,1,71.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.50","sample",2,1,151.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.90","sample",2,1,182.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.95","sample",2,1,210.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.99","sample",2,1,263.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.999","sample",2,1,1277.460000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.9999","sample",2,1,21810.912000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p1.00","sample",2,1,66816.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","sample",2,319162,161.406308,2.989349,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.00","sample",2,1,71.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.50","sample",2,1,150.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.90","sample",2,1,184.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.95","sample",2,1,210.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.99","sample",2,1,248.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.999","sample",2,1,587.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.9999","sample",2,1,21706.713600,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p1.00","sample",2,1,74624.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","sample",2,305245,177.410316,3.582584,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.00","sample",2,1,69.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.50","sample",2,1,160.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.90","sample",2,1,193.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.95","sample",2,1,218.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.99","sample",2,1,254.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.999","sample",2,1,2368.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p0.9999","sample",2,1,21935.212800,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offerManyToOneArrayQueue2·p1.00","sample",2,1,69376.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,603389,534.678483,3.363538,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,27.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,325.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,1106.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1604.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,3168.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,6828.880000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,21055.456000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,285696.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,532926,490.442547,8.825682,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,29.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,299.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,1013.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1454.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,2848.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,5816.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,10160.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,1353728.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,498217,398.330539,2.016137,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,34.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,262.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,799.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1128.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,2038.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,3911.128000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,7691.958400,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,49600.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,599478,482.248548,2.396583,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,33.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,290.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,1030.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1486.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,2756.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,5128.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,8368.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,71424.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,525446,416.402793,2.319513,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,34.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,285.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,805.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1101.300000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,1994.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,4092.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,18760.848000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,43392.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,509802,459.077862,2.729530,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,35.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,291.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,917.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1298.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,2576.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,5680.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,18821.673600,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,50752.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,548999,506.727934,2.443019,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,36.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,339.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,1038.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1444.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,2592.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,4760.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,11755.200000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,55232.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,529204,434.844032,2.900681,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,38.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,289.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,836.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1154.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,2200.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,4966.360000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,21632.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,100352.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,534880,554.895715,5.259839,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,44.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,334.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,1148.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1662.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,3372.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,7784.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,17824.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,660480.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,558892,451.409423,2.269293,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,47.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,304.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,891.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1232.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,2288.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,4776.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,17059.542400,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,49536.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,575450,418.777977,2.208693,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,48.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,299.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,788.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1054.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,1820.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,3506.196000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,20372.828800,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,67328.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,561110,425.715457,5.593845,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,46.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,287.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,833.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1132.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,1966.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,3820.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,21280.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,628736.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,602326,401.015588,1.792820,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,69.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,279.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,769.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1038.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,1790.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.999","sample",4,1,3236.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.9999","sample",4,1,16252.276800,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p1.00","sample",4,1,109696.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","sample",4,580282,446.843211,1.769037,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.00","sample",4,1,72.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.50","sample",4,1,323.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.90","sample",4,1,836.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.95","sample",4,1,1122.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offerManyToOneArrayQueue4·p0.99","sample",4,1,2000.000000,NaN,"ns/op",20,1024
